longitude,latitude,housing_median_age,total_rooms,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value,rooms/bedrooms,household/population
0.7081673306772913,0.07021276595744716,0.3333333333333333,0.04680266571704736,0.17919063185335377,1.0,0.0,0.0,0.0,0.0,111300.0,0.7215224351211799,1.4352183419902294
0.24900398406374522,0.5,0.37254901960784315,0.09581828356310729,0.3444090426338947,1.0,0.0,0.0,0.0,0.0,241200.0,0.9910963391342912,1.8122215533719859
0.38645418326693215,0.25851063829787213,0.09803921568627451,0.14641094775398078,0.17740444959379872,1.0,0.0,0.0,0.0,0.0,137300.0,0.8469229329682694,2.1138829103801973
0.5886454183266934,0.1734042553191491,0.6666666666666666,0.024571399501449865,0.12042592515965299,1.0,0.0,0.0,0.0,0.0,215000.0,0.5886174661239515,2.7352090471504886
0.27191235059760877,0.7702127659574466,0.19607843137254902,0.09739532990792084,0.14051530323719671,0.0,1.0,0.0,0.0,0.0,97200.0,0.8644841679430328,2.6530010719023394
0.640438247011952,0.16063829787234088,0.6470588235294118,0.07155211883807296,0.21067295623508644,1.0,0.0,0.0,0.0,0.0,197600.0,0.7583583121587865,1.9055868227902903
0.5976095617529885,0.14148936170212814,0.6862745098039216,0.03970595716538638,0.19030771989351872,1.0,0.0,0.0,0.0,0.0,233900.0,0.7087678337222987,2.1492932940977116
0.22808764940238982,0.5744680851063833,0.6862745098039216,0.05613776262908887,0.29232010592957336,0.0,0.0,0.0,1.0,0.0,186400.0,0.939614915277529,2.2861991415781358
0.2709163346613547,0.6968085106382979,0.4117647058823529,0.0910362720659307,0.25338271196259365,0.0,1.0,0.0,0.0,0.0,100100.0,1.07246387055367,1.926773056327942
0.6384462151394424,0.1617021276595747,0.47058823529411764,0.04598870631327263,0.19671452807547485,1.0,0.0,0.0,0.0,0.0,170800.0,0.7353628374261261,1.7938847517966907
0.5986055776892426,0.15744680851063864,0.9411764705882353,0.03278730223330111,0.20211445359374353,1.0,0.0,0.0,0.0,0.0,130200.0,0.7682959112414268,2.0327624315830772
0.6055776892430282,0.14787234042553188,0.7254901960784313,0.033270590629292364,0.07498517261830871,1.0,0.0,0.0,0.0,0.0,89800.0,0.6763270852213249,1.5471780911272566
0.37649402390438286,0.6170212765957448,0.3137254901960784,0.038103474589204864,0.12141211845353858,0.0,1.0,0.0,0.0,0.0,84800.0,0.6877837261984207,2.2202972635379816
0.6105577689243028,0.15957446808510628,0.6862745098039216,0.031464618202167165,0.039413249472421065,1.0,0.0,0.0,0.0,0.0,137500.0,0.43231982877348657,1.5610871848661687
0.18725099601593595,0.5510638297872337,0.9607843137254902,0.041893473063030984,0.7007213693604226,0.0,0.0,0.0,0.0,1.0,500001.0,1.0755439857297675,2.050793132832158
0.29083665338645315,0.646808510638298,0.8235294117647058,0.025512540062064406,0.08028854774416905,0.0,1.0,0.0,0.0,0.0,67000.0,0.7339411078568886,2.118472993949404
0.3237051792828688,0.6148936170212763,0.2549019607843137,0.03436434857811466,0.25499648280713366,0.0,1.0,0.0,0.0,0.0,157800.0,0.9001783017779305,1.8907601426978562
0.5926294820717125,0.13936170212765972,0.7843137254901961,0.056748232181919926,0.29038220162480516,1.0,0.0,0.0,0.0,0.0,500001.0,0.6135664566783423,3.275642990747898
0.29083665338645315,0.6531914893617018,0.5294117647058824,0.023426769089891643,0.13793602846857284,0.0,1.0,0.0,0.0,0.0,96200.0,0.9205006098491569,1.6001704265147778
0.2310756972111549,0.5787234042553193,0.6666666666666666,0.07877600854657374,0.30360270892815266,0.0,0.0,0.0,1.0,0.0,169300.0,0.9470757445412709,2.057740368464586
0.32669322709163384,0.6797872340425528,0.2549019607843137,0.04334333825100473,0.2906442669756279,0.0,1.0,0.0,0.0,0.0,150700.0,0.9532575825579335,2.077414237931466
0.30577689243027845,0.642553191489362,0.0392156862745098,0.10637431958081091,0.17573550709645383,0.0,1.0,0.0,0.0,0.0,92500.0,0.6039437139900842,2.8065870137171287
0.7211155378486056,0.013829787234042818,0.6862745098039216,0.0005087246273592105,0.09729520972124524,0.0,0.0,0.0,0.0,1.0,125000.0,0.2521708845155963,2.3469166255550076
0.5946215139442235,0.13404255319148983,0.7450980392156863,0.06089433789489749,0.36111226052054457,0.0,0.0,0.0,0.0,1.0,500001.0,1.0548470790180628,2.4905779979431
0.5836653386454187,0.15744680851063864,0.5882352941176471,0.12573129165182886,0.2587619481110605,1.0,0.0,0.0,0.0,0.0,436700.0,0.6270994143996789,3.679638453033393
0.45318725099601603,0.441489361702128,0.5294117647058824,0.04034186294958539,0.05727507206797148,0.0,1.0,0.0,0.0,0.0,51300.0,0.8579635803535586,1.7191959639753835
0.6185258964143425,0.22765957446808502,0.6666666666666666,0.053721320649132626,0.20225927918235614,0.0,1.0,0.0,0.0,0.0,100300.0,0.9280970248338086,1.9062060374982979
0.28784860557768954,0.6308510638297868,0.13725490196078433,0.0912397619168744,0.20846609012289488,0.0,1.0,0.0,0.0,0.0,93100.0,0.8935395528758945,1.8182760616851186
0.6683266932270916,0.11276595744680869,0.2549019607843137,0.1329297451289617,0.36731217500448266,1.0,0.0,0.0,0.0,0.0,247900.0,1.0588371787528172,1.6184299968853655
0.6005976095617536,0.1436170212765958,0.6862745098039216,0.03851045429109223,0.24464490144963516,1.0,0.0,0.0,0.0,0.0,212100.0,0.8299711286013323,2.0549692675451454
0.6354581673306774,0.1500000000000003,0.5686274509803921,0.12379813806786387,0.4653246162121902,1.0,0.0,0.0,0.0,0.0,441900.0,1.1978306331971693,1.8762373123475646
0.6972111553784867,0.16595744680851077,0.6470588235294118,0.053365213409981176,0.17816305981986458,0.0,1.0,0.0,0.0,0.0,88400.0,0.8885928558499191,1.3559962725428931
0.6982071713147406,0.0968085106382982,0.2549019607843137,0.04822709467365315,0.3475538268437677,1.0,0.0,0.0,0.0,0.0,273300.0,0.922182190139528,2.103892714624755
0.1832669322709154,0.5659574468085103,0.39215686274509803,0.09915042987231013,0.16290120136273983,0.0,0.0,0.0,1.0,0.0,258400.0,0.6526306129695265,2.7678179114330637
0.6055776892430282,0.15106382978723412,0.6470588235294118,0.03703515287175052,0.045226962386725696,1.0,0.0,0.0,0.0,0.0,90100.0,0.607263422660459,1.5711951395261143
0.45119521912350646,0.4500000000000002,0.6862745098039216,0.03469501958589815,0.14570833505744749,0.0,1.0,0.0,0.0,0.0,69600.0,0.7763010632344711,2.0379591216964066
0.24302788844621512,0.5457446808510638,0.37254901960784315,0.04573434399959302,0.39151873767258377,1.0,0.0,0.0,0.0,0.0,262900.0,1.1648700108038634,1.8353001389454917
0.2310756972111549,0.5723404255319148,0.39215686274509803,0.11970290481762222,0.3856429566488738,0.0,0.0,0.0,1.0,0.0,344800.0,1.2381468999113285,2.0353203504106987
0.7091633466135454,0.026595744680851047,0.5882352941176471,0.03553441522104085,0.14761175707921267,0.0,0.0,0.0,0.0,1.0,216100.0,0.5916893325177965,3.010954061911764
0.6962151394422311,0.06914893617021332,0.35294117647058826,0.05400111919418019,0.16923904497868994,0.0,0.0,0.0,0.0,1.0,169900.0,0.6202909306368933,2.329136954149288
0.5956175298804776,0.1797872340425536,0.7647058823529411,0.03248206745688559,0.24911380532682306,1.0,0.0,0.0,0.0,0.0,229200.0,0.8543446640496765,2.333017796131247
0.6284860557768918,0.1308510638297876,0.47058823529411764,0.09434298214376557,0.36348464159115046,1.0,0.0,0.0,0.0,0.0,247100.0,1.0591396810704274,2.0465629095783586
0.19422310756972014,0.5457446808510638,0.6862745098039216,0.09129063437961031,0.19873518985945024,0.0,0.0,0.0,1.0,0.0,253400.0,0.7226988303958339,2.6876900602498113
0.31075697211155306,0.6627659574468086,0.23529411764705882,0.09683573281782572,0.10901918594226288,0.0,1.0,0.0,0.0,0.0,142600.0,0.7172522554920333,3.0385576178543308
0.45916334661354613,0.45531914893617004,0.2549019607843137,0.11876176425700768,0.2489551868250093,0.0,1.0,0.0,0.0,0.0,108200.0,0.9242763392175816,2.06616987868082
0.6125498007968124,0.14042553191489357,0.49019607843137253,0.017729053263468485,0.1396601426187225,1.0,0.0,0.0,0.0,0.0,155500.0,0.5683881553720941,1.6419078514327141
0.5617529880478093,0.18617021276595733,0.43137254901960786,0.050287429414457956,0.4013737741548392,1.0,0.0,0.0,0.0,0.0,236700.0,1.1614774019597385,1.7210721920736722
0.5986055776892426,0.17446808510638293,0.7843137254901961,0.03861219921656407,0.16379774072081763,1.0,0.0,0.0,0.0,0.0,192400.0,0.6347372748763747,1.8707306435583393
0.3695219123505973,0.3095744680851066,0.09803921568627451,0.14931067812992826,0.14094978000303446,1.0,0.0,0.0,0.0,0.0,146400.0,0.6848099714371941,2.6600838231542925
0.20617529880478036,0.5638297872340426,1.0,0.056977158264231574,0.1321912801202742,0.0,0.0,0.0,1.0,0.0,152700.0,0.7795346238953466,2.623300020580447
0.25996015936254996,0.7021276595744678,0.37254901960784315,0.05840158722083736,0.15862539827036867,0.0,1.0,0.0,0.0,0.0,71200.0,0.9156686813894792,1.9427471234835543
0.4223107569721114,0.46914893617021286,0.3137254901960784,0.08490614030625222,0.23415539096012467,0.0,1.0,0.0,0.0,0.0,95300.0,0.9615732304630743,1.9364595846266641
0.6284860557768918,0.14680851063829806,0.6862745098039216,0.0437503179528921,0.2679273389332561,1.0,0.0,0.0,0.0,0.0,144100.0,0.851743350116123,1.4054210025125917
0.22908366533864533,0.5404255319148938,0.0784313725490196,0.09612351833952282,0.1919283871946594,0.0,0.0,0.0,1.0,0.0,162500.0,0.6624812322779519,2.074665903904795
0.6653386454183264,0.10212765957446811,0.3333333333333333,0.0416899832120873,0.20546613150163448,1.0,0.0,0.0,0.0,0.0,126400.0,0.68533227504768,1.396786290259705
0.5926294820717125,0.17553191489361752,0.23529411764705882,0.12344203082871241,0.21983145060068135,1.0,0.0,0.0,0.0,0.0,211900.0,0.6156814602633303,2.101219410125787
0.8256972111553783,0.17553191489361752,0.5490196078431373,0.030421732716080785,0.05773713466021158,0.0,1.0,0.0,0.0,0.0,66900.0,0.6783309537108116,2.3932373484278036
0.2031872509960153,0.6148936170212763,0.49019607843137253,0.05466246120974717,0.24229320974883106,0.0,0.0,0.0,1.0,0.0,174700.0,1.0421446746615703,2.24102217130646
0.16633466135458055,0.6308510638297868,0.27450980392156865,0.03990944701633006,0.33385746403497885,1.0,0.0,0.0,0.0,0.0,244600.0,0.9853504849549077,2.1230872699621033
0.190239043824701,0.5404255319148938,0.6666666666666666,0.12990283359617438,0.29396835905711644,0.0,0.0,0.0,0.0,1.0,281300.0,0.873793172957983,1.8827730010075574
0.5876494023904378,0.5,0.37254901960784315,0.037187770259958286,0.178052716514255,0.0,1.0,0.0,0.0,0.0,118800.0,0.8497801118977701,2.19819140764031
0.30079681274900383,0.5797872340425532,0.2549019607843137,0.09474996184565294,0.18185956055778538,0.0,1.0,0.0,0.0,0.0,119600.0,0.7919179690446013,2.6220771965105913
0.7181274900398406,0.021276595744681142,0.6666666666666666,0.03522918044462532,0.1504737865684611,0.0,0.0,0.0,0.0,1.0,159400.0,0.6921245084913584,2.5644040583519443
0.6185258964143425,0.16063829787234088,0.7450980392156863,0.060639975581217885,0.22660377098246923,1.0,0.0,0.0,0.0,0.0,245700.0,0.8820857847525239,1.9872322995950484
0.7191235059760961,0.027659574468085635,0.35294117647058826,0.054713333672483086,0.15622543137336037,0.0,0.0,0.0,0.0,1.0,177400.0,0.6375636929213038,2.3277367720029236
0.2709163346613547,0.43617021276595735,0.8431372549019608,0.007707178104492039,0.07635756748182784,1.0,0.0,0.0,0.0,0.0,112500.0,0.41387546421122245,1.4856283126510064
0.23207171314741037,0.5351063829787231,0.27450980392156865,0.07747876074680775,0.19736279499593107,0.0,0.0,0.0,1.0,0.0,178100.0,0.6578038659452294,2.0370205190765165
0.7300796812749009,0.02446808510638339,0.6274509803921569,0.08839090400366281,0.19776278947876585,1.0,0.0,0.0,0.0,0.0,158200.0,0.8056449581323949,2.4449885913355995
0.20219123505976122,0.6138297872340425,0.49019607843137253,0.06877956961896525,0.31034744348353815,0.0,0.0,0.0,1.0,0.0,175200.0,0.8917817839529418,1.973469237714256
0.622509960159363,0.15531914893617021,0.43137254901960786,0.043699445490156176,0.057695755920607994,1.0,0.0,0.0,0.0,0.0,183300.0,0.48973778563228937,2.3812488642634264
0.20617529880478036,0.5648936170212765,0.9411764705882353,0.07442641298265248,0.10206066123225886,0.0,0.0,0.0,1.0,0.0,147400.0,0.7190461847979199,2.622566995051343
0.6424302788844616,0.13723404255319208,0.5882352941176471,0.05181360329653559,0.20916952869615596,1.0,0.0,0.0,0.0,0.0,187400.0,0.7149611555521955,1.7474576452603852
0.6523904382470121,0.12021276595744701,0.0784313725490196,0.01569415475403164,0.21593495262134316,1.0,0.0,0.0,0.0,0.0,225000.0,0.6974698843791717,2.0154818349231935
0.6095617529880474,0.17872340425531902,0.6470588235294118,0.0603093045734344,0.37931200948952426,1.0,0.0,0.0,0.0,0.0,367100.0,1.0765461459036323,2.01339567924277
0.5876494023904378,0.16702127659574462,0.37254901960784315,0.27257465533906494,0.6375774127253417,1.0,0.0,0.0,0.0,0.0,500001.0,1.0869251726515683,2.376504898463024
0.46912350597609537,0.40319148936170257,0.6078431372549019,0.07508775499821946,0.09384008496434533,0.0,1.0,0.0,0.0,0.0,56700.0,0.7232668059918179,2.4469850226472927
0.5996015936254981,0.17234042553191528,0.8431372549019608,0.04904105407742789,0.13607398518641123,1.0,0.0,0.0,0.0,0.0,251800.0,0.8449747392378217,2.8590282854820033
0.237051792828685,0.5574468085106382,0.3137254901960784,0.14452866663275168,0.4215941849077944,1.0,0.0,0.0,0.0,0.0,312500.0,1.1316436546554702,2.148742451290875
0.14342629482071703,0.6893617021276596,0.2549019607843137,0.060232995879330516,0.05884746417290796,0.0,1.0,0.0,0.0,0.0,95800.0,0.6980960889323845,3.4714808419667813
0.22908366533864533,0.5063829787234045,0.47058823529411764,0.10441572976547794,0.6020537647756582,1.0,0.0,0.0,0.0,0.0,500001.0,1.2529887571857354,2.1028788348446414
0.3217131474103578,0.32234042553191483,0.29411764705882354,0.10436485730274203,0.2055144066978387,0.0,0.0,0.0,0.0,1.0,320800.0,0.8438232628091213,2.8317044227256365
0.8386454183266926,0.31914893617021256,0.3333333333333333,0.033448644248868085,0.20019723865877712,0.0,1.0,0.0,0.0,0.0,67500.0,0.7953618580800957,1.7578436775961273
0.2241035856573707,0.5436170212765954,0.6666666666666666,0.017296637330213156,0.23276230672680376,0.0,0.0,0.0,1.0,0.0,162100.0,0.7904931273467629,1.820459437013318
0.7260956175298803,0.004255319148936833,0.23529411764705882,0.09955740957419748,0.2456310947435208,0.0,0.0,0.0,0.0,1.0,148800.0,0.8288733169200627,1.584231340089159
0.45318725099601603,0.20000000000000015,0.5098039215686274,0.07979345780129216,0.2893615260479166,0.0,0.0,0.0,0.0,1.0,271500.0,0.9593079143125498,1.9001075127216835
0.2420318725099596,0.6404255319148936,0.17647058823529413,0.03342320801750013,0.09881243017337693,0.0,1.0,0.0,0.0,0.0,193800.0,0.8790985814888606,1.4881286983267785
0.22709163346613576,0.5404255319148938,0.5098039215686274,0.07066185074019433,0.1366119088012579,0.0,0.0,0.0,1.0,0.0,157600.0,0.6306716982961389,2.0050201294865
0.625498007968128,0.15106382978723412,0.6078431372549019,0.08633056926285801,0.13522572102453762,1.0,0.0,0.0,0.0,0.0,155600.0,0.6743202282786146,1.5417700459850414
0.7101593625498009,0.06702127659574492,0.23529411764705882,0.10853639924708755,0.19616970800402753,1.0,0.0,0.0,0.0,0.0,183900.0,0.7902921545177765,2.0188530112301137
0.6105577689243028,0.15212765957446797,0.27450980392156865,0.025563412524800325,0.15203928221679702,1.0,0.0,0.0,0.0,0.0,190600.0,0.6034089022337484,1.4275329921065611
0.23306772908366444,0.5063829787234045,0.49019607843137253,0.03522918044462532,0.4259734348491745,1.0,0.0,0.0,0.0,0.0,332700.0,0.9459034949381898,1.978211646360928
0.3137450199203181,0.5595744680851066,0.49019607843137253,0.009894694002136644,0.4739176011365361,0.0,1.0,0.0,0.0,0.0,212500.0,0.8734439472571032,2.19251421597902
0.5896414342629475,0.16063829787234088,0.7843137254901961,0.037060589103118484,0.3363953600639991,1.0,0.0,0.0,0.0,0.0,500001.0,0.8978136698514869,2.6098654782509696
0.19322709163346607,0.5553191489361705,1.0,0.009029862135625986,0.18822499000013795,0.0,0.0,0.0,1.0,0.0,275000.0,0.7758457546929847,1.9202045118177336
0.596613545816733,0.14680851063829806,0.7647058823529411,0.041181258584728084,0.14688762913614986,1.0,0.0,0.0,0.0,0.0,156500.0,0.5318076759919594,1.3708625149269904
0.6075697211155378,0.14574468085106423,0.8823529411764706,0.018237777890827696,0.10961228120991436,1.0,0.0,0.0,0.0,0.0,96500.0,0.768132292343096,2.3584211188175317
0.3017928286852593,0.5755319148936171,0.9019607843137255,0.04308897593732513,0.18514227389967033,0.0,1.0,0.0,0.0,0.0,87200.0,0.8095200027408838,2.2728572325831955
0.6155378486055775,0.13723404255319208,0.8627450980392157,0.03884112529887572,0.20417649411732255,1.0,0.0,0.0,0.0,0.0,186600.0,0.7584612467453186,2.486897693322882
0.6105577689243028,0.15319148936170254,0.058823529411764705,0.04687897441115124,0.1566116329429939,1.0,0.0,0.0,0.0,0.0,186300.0,0.5244585262247545,1.603316239935187
0.20816733067728993,0.5617021276595743,1.0,0.03655186447575927,0.17328036854664075,0.0,0.0,0.0,1.0,0.0,184400.0,0.7598071441348153,2.5987547109456135
0.39043824701195123,0.25851063829787213,0.39215686274509803,0.06916111308948467,0.2182038868429401,1.0,0.0,0.0,0.0,0.0,128600.0,0.868760648632825,1.9530902198313203
0.20717131474103584,0.5638297872340426,1.0,0.04985501348120262,0.15690128412021903,0.0,0.0,0.0,1.0,0.0,152500.0,0.9285136036788142,2.4508939444087106
0.2549800796812739,0.5095744680851068,0.37254901960784315,0.05117769751233657,0.3056440600819299,1.0,0.0,0.0,0.0,0.0,262400.0,1.0085293051054949,1.5836277314097074
0.29282868525896416,0.6404255319148936,0.29411764705882354,0.11250445134048939,0.1892663549468283,0.0,1.0,0.0,0.0,0.0,190700.0,0.6455731829368777,3.6656238500118112
0.46912350597609537,0.5063829787234045,0.27450980392156865,0.06735514066235947,0.16133570571440398,0.0,1.0,0.0,0.0,0.0,104400.0,0.8204849270855282,2.2652201607413835
0.6623505976095614,0.10212765957446811,0.0196078431372549,0.13366739583863255,0.4364077736858802,1.0,0.0,0.0,0.0,0.0,279000.0,1.130384119139302,2.408126530682729
0.22709163346613576,0.5734042553191486,0.5686274509803921,0.0318970341354225,0.16497013834291943,0.0,0.0,0.0,1.0,0.0,220800.0,0.7474345017042276,1.8335286137148494
0.6065737051792822,0.15106382978723412,0.8823529411764706,0.03853589052246019,0.07241969076288603,1.0,0.0,0.0,0.0,0.0,100600.0,0.7074794260020897,1.78104657317643
0.6115537848605583,0.16276595744680852,1.0,0.09324922419494328,0.15039102908925395,1.0,0.0,0.0,0.0,0.0,153000.0,0.7446071879953091,1.4634663168506625
0.6025896414342632,0.1500000000000003,0.7450980392156863,0.07111970290481762,0.14840484958828157,1.0,0.0,0.0,0.0,0.0,136300.0,0.7427801710188732,2.036771824939257
0.6384462151394424,0.16276595744680852,0.6078431372549019,0.06862695223075749,0.2734720900401374,1.0,0.0,0.0,0.0,0.0,195400.0,0.8620508385477608,1.7468046912894413
0.6374501992031869,0.16914893617021304,0.6274509803921569,0.04926998015973953,0.17503896497979338,0.0,1.0,0.0,0.0,0.0,137500.0,0.7232249479484318,1.3560647606621186
